Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,Output,RunTime
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\chart\templates\uninstall-job.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\chart\\templates\\uninstall-job.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\longhorn.yaml,,1,1,,,,1,,,,,1,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\longhorn.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK9_PRIVILEGED'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\podsecuritypolicy.yaml,,,0,,,,,,,,,,,,
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\backupstores\azurite-backupstore.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\backupstores\\azurite-backupstore.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\backupstores\cifs-backupstore.yaml,,1,1,,,1,1,,,,,1,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\backupstores\\cifs-backupstore.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET', 'ATTACK4_DOS_CPU_MEMORY', 'ATTACK9_PRIVILEGED'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}, 'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\backupstores\minio-backupstore.yaml,,1,1,,,1,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\backupstores\\minio-backupstore.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET', 'ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}, 'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\backupstores\nfs-backupstore.yaml,,1,1,,,,1,,,,,1,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\backupstores\\nfs-backupstore.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK9_PRIVILEGED'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-cifs-installation.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-cifs-installation.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-iscsi-installation.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-iscsi-installation.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-iscsi-selinux-workaround.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-iscsi-selinux-workaround.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-nfs-installation.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-nfs-installation.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-nvme-cli-installation.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-nvme-cli-installation.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\deploy\prerequisite\longhorn-spdk-setup.yaml,,1,1,,,,1,,1,,,1,1,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\deploy\\prerequisite\\longhorn-spdk-setup.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK6_HOSTPID', 'ATTACK9_PRIVILEGED', 'ATTACK10_POD2POD'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}, 'ATTACK10_POD2POD': {'reason': 'With these configuration parameter combinations, the attacks permit unrestricted intra-cluster communication between pods, increasing the risk of lateral movement.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true', 'runAsNonRoot': 'false'}, 'another_victim_container': {'name': 'victim-container'}}}}}",
longhorn,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\longhorn\dev\upgrade-responder\manifests\grafana.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\longhorn\\dev\\upgrade-responder\\manifests\\grafana.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
